Name,Description,Latitude,Longitude,Destination_Code,Destination_Name,Flight_ID,Flight_Date,Flight_Time,Weekday,Airline,Collected_At
EY8455 (에티하드 항공),"인천→Narita (Tokyo)
항공사: 에티하드 항공
요일: 일
출발: 18:30
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),EY8455,20260524,18:30,일,에티하드 항공,2026-05-24 06:06:30
NH6978 (전일본공수),"인천→Narita (Tokyo)
항공사: 전일본공수
요일: 일
출발: 18:30
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),NH6978,20260524,18:30,일,전일본공수,2026-05-24 06:06:30
UA7297 (유나이티드항공),"인천→Narita (Tokyo)
항공사: 유나이티드항공
요일: 일
출발: 18:30
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),UA7297,20260524,18:30,일,유나이티드항공,2026-05-24 06:06:30
KE781 (대한항공),"인천→Fukuoka
항공사: 대한항공
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,KE781,20260524,18:35,일,대한항공,2026-05-24 06:06:30
DL7797 (델타항공),"인천→Fukuoka
항공사: 델타항공
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,DL7797,20260524,18:35,일,델타항공,2026-05-24 06:06:30
OM6711 (몽골항공),"인천→Fukuoka
항공사: 몽골항공
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,OM6711,20260524,18:35,일,몽골항공,2026-05-24 06:06:30
JL5224 (일본항공),"인천→Fukuoka
항공사: 일본항공
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,JL5224,20260524,18:35,일,일본항공,2026-05-24 06:06:30
AF7894 (에어 프랑스),"인천→Fukuoka
항공사: 에어 프랑스
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,AF7894,20260524,18:35,일,에어 프랑스,2026-05-24 06:06:30
VS5509 (버진 애틀랜틱 항공),"인천→Fukuoka
항공사: 버진 애틀랜틱 항공
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,VS5509,20260524,18:35,일,버진 애틀랜틱 항공,2026-05-24 06:06:30
KL4258 (KLM네덜란드항공),"인천→Fukuoka
항공사: KLM네덜란드항공
요일: 일
출발: 18:35
날짜: 2026-05-24",33.5859,130.4507,FUK,Fukuoka,KL4258,20260524,18:35,일,KLM네덜란드항공,2026-05-24 06:06:30
KE705 (대한항공),"인천→Narita (Tokyo)
항공사: 대한항공
요일: 일
출발: 18:35
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),KE705,20260524,18:35,일,대한항공,2026-05-24 06:06:30
DL7781 (델타항공),"인천→Narita (Tokyo)
항공사: 델타항공
요일: 일
출발: 18:35
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),DL7781,20260524,18:35,일,델타항공,2026-05-24 06:06:30
AM6700 (아에로멕시코),"인천→Narita (Tokyo)
항공사: 아에로멕시코
요일: 일
출발: 18:35
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),AM6700,20260524,18:35,일,아에로멕시코,2026-05-24 06:06:30
JL5206 (일본항공),"인천→Narita (Tokyo)
항공사: 일본항공
요일: 일
출발: 18:35
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),JL5206,20260524,18:35,일,일본항공,2026-05-24 06:06:30
VS5503 (버진 애틀랜틱 항공),"인천→Narita (Tokyo)
항공사: 버진 애틀랜틱 항공
요일: 일
출발: 18:35
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),VS5503,20260524,18:35,일,버진 애틀랜틱 항공,2026-05-24 06:06:30
AF5376 (에어 프랑스),"인천→Narita (Tokyo)
항공사: 에어 프랑스
요일: 일
출발: 18:35
날짜: 2026-05-24",35.7719,140.3929,NRT,Narita (Tokyo),AF5376,20260524,18:35,일,에어 프랑스,2026-05-24 06:06:30
KE721 (대한항공),"인천→Kansai (Osaka)
항공사: 대한항공
요일: 일
출발: 18:45
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),KE721,20260524,18:45,일,대한항공,2026-05-24 06:06:30
RS717 (에어서울),"인천→Kansai (Osaka)
항공사: 에어서울
요일: 일
출발: 18:55
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),RS717,20260524,18:55,일,에어서울,2026-05-24 06:06:30
KE743 (대한항공),"인천→Nagoya (Chubu)
항공사: 대한항공
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),KE743,20260524,19:00,일,대한항공,2026-05-24 06:06:30
AF7907 (에어 프랑스),"인천→Nagoya (Chubu)
항공사: 에어 프랑스
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),AF7907,20260524,19:00,일,에어 프랑스,2026-05-24 06:06:30
DL7793 (델타항공),"인천→Nagoya (Chubu)
항공사: 델타항공
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),DL7793,20260524,19:00,일,델타항공,2026-05-24 06:06:30
JL5218 (일본항공),"인천→Nagoya (Chubu)
항공사: 일본항공
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),JL5218,20260524,19:00,일,일본항공,2026-05-24 06:06:30
KL9848 (KLM네덜란드항공),"인천→Nagoya (Chubu)
항공사: KLM네덜란드항공
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),KL9848,20260524,19:00,일,KLM네덜란드항공,2026-05-24 06:06:30
OM6717 (몽골항공),"인천→Nagoya (Chubu)
항공사: 몽골항공
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),OM6717,20260524,19:00,일,몽골항공,2026-05-24 06:06:30
VS5507 (버진 애틀랜틱 항공),"인천→Nagoya (Chubu)
항공사: 버진 애틀랜틱 항공
요일: 일
출발: 19:00
날짜: 2026-05-24",34.8584,136.8048,NGO,Nagoya (Chubu),VS5507,20260524,19:00,일,버진 애틀랜틱 항공,2026-05-24 06:06:30
7C1395 (제주항공),"인천→Kansai (Osaka)
항공사: 제주항공
요일: 일
출발: 19:20
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),7C1395,20260524,19:20,일,제주항공,2026-05-24 06:06:30
RF314 (에어로케이항공),"인천→Kansai (Osaka)
항공사: 에어로케이항공
요일: 일
출발: 19:35
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),RF314,20260524,19:35,일,에어로케이항공,2026-05-24 06:06:30
OZ116 (아시아나항공),"인천→Kansai (Osaka)
항공사: 아시아나항공
요일: 일
출발: 19:35
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),OZ116,20260524,19:35,일,아시아나항공,2026-05-24 06:06:30
AC6974 (에어캐나다),"인천→Kansai (Osaka)
항공사: 에어캐나다
요일: 일
출발: 19:35
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),AC6974,20260524,19:35,일,에어캐나다,2026-05-24 06:06:30
ET1290 (에티오피아항공),"인천→Kansai (Osaka)
항공사: 에티오피아항공
요일: 일
출발: 19:35
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),ET1290,20260524,19:35,일,에티오피아항공,2026-05-24 06:06:30
EY8450 (에티하드 항공),"인천→Kansai (Osaka)
항공사: 에티하드 항공
요일: 일
출발: 19:35
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),EY8450,20260524,19:35,일,에티하드 항공,2026-05-24 06:06:30
NH6956 (전일본공수),"인천→Kansai (Osaka)
항공사: 전일본공수
요일: 일
출발: 19:35
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),NH6956,20260524,19:35,일,전일본공수,2026-05-24 06:06:30
KE751 (대한항공),"인천→Haneda (Tokyo)
항공사: 대한항공
요일: 일
출발: 20:30
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),KE751,20260524,20:30,일,대한항공,2026-05-24 06:06:30
AF5366 (에어 프랑스),"인천→Haneda (Tokyo)
항공사: 에어 프랑스
요일: 일
출발: 20:30
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),AF5366,20260524,20:30,일,에어 프랑스,2026-05-24 06:06:30
JL5256 (일본항공),"인천→Haneda (Tokyo)
항공사: 일본항공
요일: 일
출발: 20:30
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),JL5256,20260524,20:30,일,일본항공,2026-05-24 06:06:30
VS5529 (버진 애틀랜틱 항공),"인천→Haneda (Tokyo)
항공사: 버진 애틀랜틱 항공
요일: 일
출발: 20:30
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),VS5529,20260524,20:30,일,버진 애틀랜틱 항공,2026-05-24 06:06:30
OZ118 (아시아나항공),"인천→Kansai (Osaka)
항공사: 아시아나항공
요일: 일
출발: 20:40
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),OZ118,20260524,20:40,일,아시아나항공,2026-05-24 06:06:30
KE737 (대한항공),"인천→Kansai (Osaka)
항공사: 대한항공
요일: 일
출발: 20:50
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),KE737,20260524,20:50,일,대한항공,2026-05-24 06:06:30
DL7874 (델타항공),"인천→Kansai (Osaka)
항공사: 델타항공
요일: 일
출발: 20:50
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),DL7874,20260524,20:50,일,델타항공,2026-05-24 06:06:30
JL5268 (일본항공),"인천→Kansai (Osaka)
항공사: 일본항공
요일: 일
출발: 20:50
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),JL5268,20260524,20:50,일,일본항공,2026-05-24 06:06:30
MM710 (피치항공),"인천→Kansai (Osaka)
항공사: 피치항공
요일: 일
출발: 20:55
날짜: 2026-05-24",34.432,135.2304,KIX,Kansai (Osaka),MM710,20260524,20:55,일,피치항공,2026-05-24 06:06:30
OZ178 (아시아나항공),"인천→Haneda (Tokyo)
항공사: 아시아나항공
요일: 일
출발: 21:10
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),OZ178,20260524,21:10,일,아시아나항공,2026-05-24 06:06:30
NH6896 (전일본공수),"인천→Haneda (Tokyo)
항공사: 전일본공수
요일: 일
출발: 21:10
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),NH6896,20260524,21:10,일,전일본공수,2026-05-24 06:06:30
MM808 (피치항공),"인천→Haneda (Tokyo)
항공사: 피치항공
요일: 일
출발: 22:35
날짜: 2026-05-24",35.5494,139.7798,HND,Haneda (Tokyo),MM808,20260524,22:35,일,피치항공,2026-05-24 06:06:30
MM716 (피치항공),"인천→Kansai (Osaka)
항공사: 피치항공
요일: 월
출발: 03:25
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),MM716,20260525,03:25,월,피치항공,2026-05-25 08:53:08
RF316 (에어로케이항공),"인천→Kansai (Osaka)
항공사: 에어로케이항공
요일: 월
출발: 06:20
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),RF316,20260525,06:20,월,에어로케이항공,2026-05-25 08:53:08
7C1401 (제주항공),"인천→Fukuoka
항공사: 제주항공
요일: 월
출발: 06:30
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,7C1401,20260525,06:30,월,제주항공,2026-05-25 08:53:08
OZ132 (아시아나항공),"인천→Fukuoka
항공사: 아시아나항공
요일: 월
출발: 06:30
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,OZ132,20260525,06:30,월,아시아나항공,2026-05-25 08:53:08
OZ112 (아시아나항공),"인천→Kansai (Osaka)
항공사: 아시아나항공
요일: 월
출발: 06:55
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),OZ112,20260525,06:55,월,아시아나항공,2026-05-25 08:53:08
EY8448 (에티하드 항공),"인천→Kansai (Osaka)
항공사: 에티하드 항공
요일: 월
출발: 06:55
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),EY8448,20260525,06:55,월,에티하드 항공,2026-05-25 08:53:08
NH6952 (전일본공수),"인천→Kansai (Osaka)
항공사: 전일본공수
요일: 월
출발: 06:55
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),NH6952,20260525,06:55,월,전일본공수,2026-05-25 08:53:08
7C1701 (제주항공),"인천→Matsuyama
항공사: 제주항공
요일: 월
출발: 07:00
날짜: 2026-05-25",33.8272,132.6997,MYJ,Matsuyama,7C1701,20260525,07:00,월,제주항공,2026-05-25 08:53:08
7C1601 (제주항공),"인천→Shizuoka (Mt.Fuji)
항공사: 제주항공
요일: 월
출발: 07:05
날짜: 2026-05-25",34.7961,138.1797,FSZ,Shizuoka (Mt.Fuji),7C1601,20260525,07:05,월,제주항공,2026-05-25 08:53:08
7C1301 (제주항공),"인천→Kansai (Osaka)
항공사: 제주항공
요일: 월
출발: 07:10
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),7C1301,20260525,07:10,월,제주항공,2026-05-25 08:53:08
BX164 (에어부산),"인천→Narita (Tokyo)
항공사: 에어부산
요일: 월
출발: 07:10
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),BX164,20260525,07:10,월,에어부산,2026-05-25 08:53:08
7C1173 (제주항공),"인천→Narita (Tokyo)
항공사: 제주항공
요일: 월
출발: 07:10
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),7C1173,20260525,07:10,월,제주항공,2026-05-25 08:53:08
LJ261 (진에어),"인천→Fukuoka
항공사: 진에어
요일: 월
출발: 07:15
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,LJ261,20260525,07:15,월,진에어,2026-05-25 08:53:08
RS711 (에어서울),"인천→Kansai (Osaka)
항공사: 에어서울
요일: 월
출발: 07:15
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),RS711,20260525,07:15,월,에어서울,2026-05-25 08:53:08
BX156 (에어부산),"인천→Fukuoka
항공사: 에어부산
요일: 월
출발: 07:20
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,BX156,20260525,07:20,월,에어부산,2026-05-25 08:53:08
OZ9576 (아시아나항공),"인천→Fukuoka
항공사: 아시아나항공
요일: 월
출발: 07:20
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,OZ9576,20260525,07:20,월,아시아나항공,2026-05-25 08:53:08
ZE605 (이스타항공),"인천→Narita (Tokyo)
항공사: 이스타항공
요일: 월
출발: 07:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),ZE605,20260525,07:25,월,이스타항공,2026-05-25 08:53:08
LJ201 (진에어),"인천→Narita (Tokyo)
항공사: 진에어
요일: 월
출발: 07:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),LJ201,20260525,07:25,월,진에어,2026-05-25 08:53:08
KE5741 (대한항공),"인천→Narita (Tokyo)
항공사: 대한항공
요일: 월
출발: 07:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),KE5741,20260525,07:25,월,대한항공,2026-05-25 08:53:08
MM712 (피치항공),"인천→Kansai (Osaka)
항공사: 피치항공
요일: 월
출발: 07:30
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),MM712,20260525,07:30,월,피치항공,2026-05-25 08:53:08
KE2189 (대한항공),"인천→Komatsu
항공사: 대한항공
요일: 월
출발: 07:30
날짜: 2026-05-25",36.3938,136.4075,KMQ,Komatsu,KE2189,20260525,07:30,월,대한항공,2026-05-25 08:53:08
JL5228 (일본항공),"인천→Komatsu
항공사: 일본항공
요일: 월
출발: 07:30
날짜: 2026-05-25",36.3938,136.4075,KMQ,Komatsu,JL5228,20260525,07:30,월,일본항공,2026-05-25 08:53:08
DL7935 (델타항공),"인천→Komatsu
항공사: 델타항공
요일: 월
출발: 07:30
날짜: 2026-05-25",36.3938,136.4075,KMQ,Komatsu,DL7935,20260525,07:30,월,델타항공,2026-05-25 08:53:08
LJ345 (진에어),"인천→Nagoya (Chubu)
항공사: 진에어
요일: 월
출발: 07:30
날짜: 2026-05-25",34.8584,136.8048,NGO,Nagoya (Chubu),LJ345,20260525,07:30,월,진에어,2026-05-25 08:53:08
KE5079 (대한항공),"인천→Nagoya (Chubu)
항공사: 대한항공
요일: 월
출발: 07:30
날짜: 2026-05-25",34.8584,136.8048,NGO,Nagoya (Chubu),KE5079,20260525,07:30,월,대한항공,2026-05-25 08:53:08
LJ231 (진에어),"인천→Kansai (Osaka)
항공사: 진에어
요일: 월
출발: 07:40
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),LJ231,20260525,07:40,월,진에어,2026-05-25 08:53:08
KE5071 (대한항공),"인천→Kansai (Osaka)
항공사: 대한항공
요일: 월
출발: 07:40
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),KE5071,20260525,07:40,월,대한항공,2026-05-25 08:53:08
7C1611 (제주항공),"인천→Hiroshima
항공사: 제주항공
요일: 월
출발: 07:45
날짜: 2026-05-25",34.4361,132.9194,HIJ,Hiroshima,7C1611,20260525,07:45,월,제주항공,2026-05-25 08:53:08
7C1391 (제주항공),"인천→Kansai (Osaka)
항공사: 제주항공
요일: 월
출발: 07:55
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),7C1391,20260525,07:55,월,제주항공,2026-05-25 08:53:08
TW287 (티웨이항공),"인천→Kumamoto
항공사: 티웨이항공
요일: 월
출발: 07:55
날짜: 2026-05-25",32.8372,130.855,KMJ,Kumamoto,TW287,20260525,07:55,월,티웨이항공,2026-05-25 08:53:08
LJ203 (진에어),"인천→Narita (Tokyo)
항공사: 진에어
요일: 월
출발: 07:55
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),LJ203,20260525,07:55,월,진에어,2026-05-25 08:53:08
KE787 (대한항공),"인천→Fukuoka
항공사: 대한항공
요일: 월
출발: 08:00
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,KE787,20260525,08:00,월,대한항공,2026-05-25 08:53:08
DL7892 (델타항공),"인천→Fukuoka
항공사: 델타항공
요일: 월
출발: 08:00
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,DL7892,20260525,08:00,월,델타항공,2026-05-25 08:53:08
OM6709 (몽골항공),"인천→Fukuoka
항공사: 몽골항공
요일: 월
출발: 08:00
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,OM6709,20260525,08:00,월,몽골항공,2026-05-25 08:53:08
JL5220 (일본항공),"인천→Fukuoka
항공사: 일본항공
요일: 월
출발: 08:00
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,JL5220,20260525,08:00,월,일본항공,2026-05-25 08:53:08
KL4252 (KLM네덜란드항공),"인천→Fukuoka
항공사: KLM네덜란드항공
요일: 월
출발: 08:00
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,KL4252,20260525,08:00,월,KLM네덜란드항공,2026-05-25 08:53:08
TW301 (티웨이항공),"인천→Kansai (Osaka)
항공사: 티웨이항공
요일: 월
출발: 08:00
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),TW301,20260525,08:00,월,티웨이항공,2026-05-25 08:53:08
ZE601 (이스타항공),"인천→Narita (Tokyo)
항공사: 이스타항공
요일: 월
출발: 08:00
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),ZE601,20260525,08:00,월,이스타항공,2026-05-25 08:53:08
RS723 (에어서울),"인천→Fukuoka
항공사: 에어서울
요일: 월
출발: 08:05
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,RS723,20260525,08:05,월,에어서울,2026-05-25 08:53:08
TW285 (티웨이항공),"인천→Saga
항공사: 티웨이항공
요일: 월
출발: 08:10
날짜: 2026-05-25",33.1497,130.3022,HSG,Saga,TW285,20260525,08:10,월,티웨이항공,2026-05-25 08:53:08
LJ241 (진에어),"인천→Kansai (Osaka)
항공사: 진에어
요일: 월
출발: 08:10
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),LJ241,20260525,08:10,월,진에어,2026-05-25 08:53:08
7C1101 (제주항공),"인천→Narita (Tokyo)
항공사: 제주항공
요일: 월
출발: 08:10
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),7C1101,20260525,08:10,월,제주항공,2026-05-25 08:53:08
RS705 (에어서울),"인천→Narita (Tokyo)
항공사: 에어서울
요일: 월
출발: 08:10
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),RS705,20260525,08:10,월,에어서울,2026-05-25 08:53:08
LJ301 (진에어),"인천→Sapporo (Chitose)
항공사: 진에어
요일: 월
출발: 08:20
날짜: 2026-05-25",42.7752,141.6923,CTS,Sapporo (Chitose),LJ301,20260525,08:20,월,진에어,2026-05-25 08:53:08
KE5061 (대한항공),"인천→Sapporo (Chitose)
항공사: 대한항공
요일: 월
출발: 08:20
날짜: 2026-05-25",42.7752,141.6923,CTS,Sapporo (Chitose),KE5061,20260525,08:20,월,대한항공,2026-05-25 08:53:08
7C1875 (제주항공),"인천→Okinawa (Naha)
항공사: 제주항공
요일: 월
출발: 08:20
날짜: 2026-05-25",26.1958,127.6458,OKA,Okinawa (Naha),7C1875,20260525,08:20,월,제주항공,2026-05-25 08:53:08
OZ102 (아시아나항공),"인천→Narita (Tokyo)
항공사: 아시아나항공
요일: 월
출발: 08:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),OZ102,20260525,08:25,월,아시아나항공,2026-05-25 08:53:08
EY8453 (에티하드 항공),"인천→Narita (Tokyo)
항공사: 에티하드 항공
요일: 월
출발: 08:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),EY8453,20260525,08:25,월,에티하드 항공,2026-05-25 08:53:08
NH6972 (전일본공수),"인천→Narita (Tokyo)
항공사: 전일본공수
요일: 월
출발: 08:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),NH6972,20260525,08:25,월,전일본공수,2026-05-25 08:53:08
NZ4060 (에어 뉴질랜드),"인천→Narita (Tokyo)
항공사: 에어 뉴질랜드
요일: 월
출발: 08:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),NZ4060,20260525,08:25,월,에어 뉴질랜드,2026-05-25 08:53:08
UA7318 (유나이티드항공),"인천→Narita (Tokyo)
항공사: 유나이티드항공
요일: 월
출발: 08:25
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),UA7318,20260525,08:25,월,유나이티드항공,2026-05-25 08:53:08
LJ357 (진에어),"인천→Shimojishima (Miyako)
항공사: 진에어
요일: 월
출발: 08:25
날짜: 2026-05-25",24.8267,125.1447,SHI,Shimojishima (Miyako),LJ357,20260525,08:25,월,진에어,2026-05-25 08:53:08
KE5097 (대한항공),"인천→Shimojishima (Miyako)
항공사: 대한항공
요일: 월
출발: 08:25
날짜: 2026-05-25",24.8267,125.1447,SHI,Shimojishima (Miyako),KE5097,20260525,08:25,월,대한항공,2026-05-25 08:53:08
TW241 (티웨이항공),"인천→Narita (Tokyo)
항공사: 티웨이항공
요일: 월
출발: 08:35
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),TW241,20260525,08:35,월,티웨이항공,2026-05-25 08:53:08
ZE645 (이스타항공),"인천→Fukuoka
항공사: 이스타항공
요일: 월
출발: 08:45
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,ZE645,20260525,08:45,월,이스타항공,2026-05-25 08:53:08
RS741 (에어서울),"인천→Takamatsu
항공사: 에어서울
요일: 월
출발: 08:45
날짜: 2026-05-25",34.2141,134.0156,TAK,Takamatsu,RS741,20260525,08:45,월,에어서울,2026-05-25 08:53:08
YP731 (에어프레미아),"인천→Narita (Tokyo)
항공사: 에어프레미아
요일: 월
출발: 08:50
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),YP731,20260525,08:50,월,에어프레미아,2026-05-25 08:53:08
LJ269 (진에어),"인천→Fukuoka
항공사: 진에어
요일: 월
출발: 09:00
날짜: 2026-05-25",33.5859,130.4507,FUK,Fukuoka,LJ269,20260525,09:00,월,진에어,2026-05-25 08:53:08
KE2193 (대한항공),"인천→Aomori
항공사: 대한항공
요일: 월
출발: 09:05
날짜: 2026-05-25",40.7347,140.6908,AOJ,Aomori,KE2193,20260525,09:05,월,대한항공,2026-05-25 08:53:08
DL7867 (델타항공),"인천→Aomori
항공사: 델타항공
요일: 월
출발: 09:05
날짜: 2026-05-25",40.7347,140.6908,AOJ,Aomori,DL7867,20260525,09:05,월,델타항공,2026-05-25 08:53:08
JL5164 (일본항공),"인천→Aomori
항공사: 일본항공
요일: 월
출발: 09:05
날짜: 2026-05-25",40.7347,140.6908,AOJ,Aomori,JL5164,20260525,09:05,월,일본항공,2026-05-25 08:53:08
7C1303 (제주항공),"인천→Kansai (Osaka)
항공사: 제주항공
요일: 월
출발: 09:05
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),7C1303,20260525,09:05,월,제주항공,2026-05-25 08:53:08
KE2171 (대한항공),"인천→Kobe
항공사: 대한항공
요일: 월
출발: 09:05
날짜: 2026-05-25",34.6329,135.2237,UKB,Kobe,KE2171,20260525,09:05,월,대한항공,2026-05-25 08:53:08
OZ122 (아시아나항공),"인천→Nagoya (Chubu)
항공사: 아시아나항공
요일: 월
출발: 09:10
날짜: 2026-05-25",34.8584,136.8048,NGO,Nagoya (Chubu),OZ122,20260525,09:10,월,아시아나항공,2026-05-25 08:53:08
EY8457 (에티하드 항공),"인천→Nagoya (Chubu)
항공사: 에티하드 항공
요일: 월
출발: 09:10
날짜: 2026-05-25",34.8584,136.8048,NGO,Nagoya (Chubu),EY8457,20260525,09:10,월,에티하드 항공,2026-05-25 08:53:08
NH6964 (전일본공수),"인천→Nagoya (Chubu)
항공사: 전일본공수
요일: 월
출발: 09:10
날짜: 2026-05-25",34.8584,136.8048,NGO,Nagoya (Chubu),NH6964,20260525,09:10,월,전일본공수,2026-05-25 08:53:08
LJ361 (진에어),"인천→Ishigaki
항공사: 진에어
요일: 월
출발: 09:15
날짜: 2026-05-25",24.3964,124.1864,ISG,Ishigaki,LJ361,20260525,09:15,월,진에어,2026-05-25 08:53:08
ZE611 (이스타항공),"인천→Kansai (Osaka)
항공사: 이스타항공
요일: 월
출발: 09:15
날짜: 2026-05-25",34.432,135.2304,KIX,Kansai (Osaka),ZE611,20260525,09:15,월,이스타항공,2026-05-25 08:53:08
ZE625 (이스타항공),"인천→Sapporo (Chitose)
항공사: 이스타항공
요일: 월
출발: 09:20
날짜: 2026-05-25",42.7752,141.6923,CTS,Sapporo (Chitose),ZE625,20260525,09:20,월,이스타항공,2026-05-25 08:53:08
RS701 (에어서울),"인천→Narita (Tokyo)
항공사: 에어서울
요일: 월
출발: 09:20
날짜: 2026-05-25",35.7719,140.3929,NRT,Narita (Tokyo),RS701,20260525,09:20,월,에어서울,2026-05-25 08:53:08
KE2147 (대한항공),"인천→Okinawa (Naha)
항공사: 대한항공
요일: 월
출발: 09:20
날짜: 2026-05-25",26.1958,127.6458,OKA,Okinawa (Naha),KE2147,20260525,09:20,월,대한항공,2026-05-25 08:53:08
